"Ig mizarstvo";1121;"A8527735-77A1-46AD-9D85-E6243FC04178";"14,5324787469182";"45,9554841531859"
"Dobravica K";1122;"B9EDADB7-EAB3-4C40-B4F6-2F8227B3AC38";"14,5321513898807";"45,9468269121106"
"Podgozd";1123;"8CE6EB53-88E9-430D-9746-B44F9613BB73";"14,5390604220907";"45,9317474948761"
"Škrilje";1124;"E588C15A-1738-4A86-BA18-995BC61EF2D9";"14,5389150704398";"45,9196717774623"
"Golo";1125;"0C2307AB-C626-4E6E-BF6B-CA6A3AC3FE48";"14,544826595043";"45,9109044488779"
"Hrastje pri Golem";1126;"55655C3B-5731-4CE4-B3A2-853848042A47";"14,5468279563967";"45,9041234598546"
"Kurešček K";1127;"44DCF28E-6E66-4D93-B103-B1C201ECF6A1";"14,5523586975699";"45,8894335853964"
"Kurešček Dom";1128;"C938780B-8213-4E83-8121-22022FFE7425";"14,5566964521952";"45,8916324183025"
"Zapotok/Kureščkom K";1129;"2D9CE075-FD0E-4378-BF39-169F8253940E";"14,5566443659786";"45,8754359435552"
"Podutik";113;"187692CA-F8A8-4500-AC91-7F6F2140DBCA";"14,4441151825292";"46,0745661889592"
"Osredek/Robu";1130;"7E9380D1-481A-440E-B403-772BB2521A87";"14,5593496699235";"45,8606897180426"
"Rob";1131;"231D0FFE-7BBE-498E-BF72-9EC98F3FDF54";"14,5715639529193";"45,8481837877787"
"Visoko/Kureščkom";1132;"4D3BD606-2535-4167-AF12-36AD8A18C9AD";"14,5744695663452";"45,8855514526367"
"Ljubljana Lahova pot";1133;"B27977B5-61D2-421D-9323-E5F0176F245A";"14,511209487915";"46,024040222168"
"Murkova";114;"65D135AD-7F51-4464-8A82-9813627E3C4C";"14,4489268845816";"46,0741641610318"
"Murkova";115;"49B21768-7376-4AE9-B215-C1C4EA079B48";"14,4500348271652";"46,0735555583435"
"Omersova";116;"53AC48E9-05C1-4944-8A4E-A03CF0CAAC40";"14,45286424872";"46,0741445860599"
"Omersova";117;"DE8A839C-B3D6-419F-A654-531F7059B57B";"14,454199290376";"46,0740682324078"
"Draveljska gmajna";118;"F9149B0F-3938-40C4-AB2E-955AF2D54BE1";"14,4614593041291";"46,0739502116334"
"Draveljska gmajna";119;"70A502DA-8003-4D9C-829B-289027F0592D";"14,461609180508";"46,0737654431551"
"Koseze";120;"7A425E96-620E-4A9B-8279-61329DF753AC";"14,4676912359921";"46,0721727685109"
"Brezovica pri Ljubljani Š";1201;"9A90A4FD-C5E8-402B-9B25-72BD41443C12";"14,4148000521766";"46,0170152569048"
"Vnanje Gorice rampe";1202;"1648E426-B157-454D-BE98-2BC3C1A6B5AD";"14,4126010583929";"46,010615623622"
"Vnanje Gorice Japelj";1203;"A8C8EE56-26F0-4AB1-B0EB-5200F5C09746";"14,4133802902502";"46,0022292177063"
"Notranje Gorice mostiček";1204;"0D21721A-1F57-4C11-AA1C-F5D69F0955DE";"14,4071328600094";"45,9966184763678"
"Notranje Gorice Š";1205;"C602ACE0-41E3-4110-B2C3-B7D0D9E44F35";"14,4023905362344";"45,9880009897884"
"Podpeč/Lj.";1206;"CFFA67A0-0908-42E8-AB21-B42B64A9E9E4";"14,4207740441565";"45,9734784360381"
"Jezero/Krimom";1207;"B4A486D9-984B-4AE8-842F-460F2EFAA030";"14,4346675913816";"45,9707629592743"
"Podpeč/Lj.Jereb";1208;"8560D983-35FC-4432-A1BB-F5EB548FA13A";"14,4113419500145";"45,9666460577084"
"Kamnik pod Krimom K";1209;"36614276-EF06-49CB-BFD2-4F39CAB144CC";"14,4028120806166";"45,9661340589137"
"Koseze";121;"36DC8E66-AE07-4942-A3B2-FC4B2388BB5E";"14,4673609645689";"46,072124031422"
"Kamnik pod Krimom";1210;"D8A4BFE7-4EE7-4BB3-9F0D-F10236B8B273";"14,4087120259353";"45,9554797338995"
"Preserje/Krimom";1211;"54DFEC76-BF00-4233-8D42-CCA80D316F35";"14,4160005737697";"45,9548827444519"
"D.Brezovica Baša";1212;"1B2FD944-3303-4294-AF00-A28CBA1E9497";"14,4243234438327";"45,9527968488326"
"D.Brezovica Landovec";1213;"AD1A84C6-9321-44E3-9C0C-9914831223D9";"14,4289400864759";"45,9497921652085"
"G.Brezovica";1214;"98814CA5-036D-40B8-B8C3-BC21E70E8898";"14,4367512402286";"45,9407744769742"
"Novaki";1215;"458747CA-FB33-4436-AC9F-F9BF769B9F2D";"14,4310122752903";"45,9065902209586"
"Rakitna";1216;"B1A85214-A139-4494-AA7D-E6DAC50E31FF";"14,4397414138427";"45,8908418726057"
"Prevalje pod Krimom";1217;"A01EF93C-29F1-4E76-9C84-3C98E6083AC5";"14,390431900666";"45,9613990371736"
"Goričica pod Krimom";1218;"21A92A78-2D9B-40F2-A5AA-A07D260D5AC2";"14,3786836917989";"45,9510784459776"
"Pako";1219;"AF1294EE-D22D-435A-8931-78D393F29684";"14,367396274797";"45,9408806419034"
"Bratov Učakar";122;"B7EE790C-6FE3-4303-953A-60DB5D6BFCD8";"14,4733813920661";"46,0697392773975"
"Bratov Učakar";123;"BACB2933-B694-4530-A2B5-D9906E5B3375";"14,4727939732586";"46,0698730895148"
"Kneza Koclja";124;"F4481E20-ABD3-45C2-8649-1F5492CB736B";"14,4809774479051";"46,0717449040447"
"Kneza Koclja";125;"86BAD8A2-D300-4562-A635-A6EB5DFA187A";"14,4809568373857";"46,0714477548823"
"Šišenska";126;"F2145C50-E231-473C-9F97-60442135B8EB";"14,4850548474213";"46,0737811474814"
"RTV";127;"E2EB7956-17FB-4BC1-8F35-CADB081BAC4A";"14,5078948204026";"46,0543983130524"
"Turist";128;"50008C7A-AF4C-439E-875C-B6605AB7D82C";"14,5074699497496";"46,0535979234662"
"Ilirska";129;"7EB00243-EE9C-42E2-8159-BCC9C90F9BA9";"14,5137765606089";"46,0530533396928"
"Ilirska";130;"1BB0AA80-7700-4C9F-9BA4-B5A8D588DF32";"14,5141083545737";"46,0528795585258"
"Ljubljana Tivolska";1301;"6289D388-5015-4FC6-B36E-72C548D59729";"14,4979124470905";"46,0528556244583"
"Ljubljana Tobačna";1302;"2B25B4C7-306D-4CBF-B96A-CF11242336ED";"14,4934236799986";"46,0469604138848"
"Ljubljana Ilirija";1303;"ADC4F36A-91B4-454F-948A-C8FBC57FDCBE";"14,4863633946763";"46,0447065949511"
"Ljubljana Vič";1304;"F6F7B678-9C97-494F-9411-53C878522CCF";"14,4778912146308";"46,0422029839454"
"Ljubljana Dol.most Gruda";1305;"41AA2FC7-5365-4F74-A084-935FC69D3566";"14,4662215692291";"46,0370610821178"
"Ljubljana Dol.most Rotar";1306;"3AF9B169-B92A-4BDE-B13D-A7CD6A7F6B6B";"14,4530491998794";"46,0338813231371"
"Ljubljana Na Gmajnici";1307;"5574B85E-4389-4A60-8204-F75FAA7D6DDC";"14,4395165783572";"46,0294251084099"
"Brezovica pri Ljubljani";1308;"47F9EFD5-7C5E-4DF9-8C4E-9474DC998DB9";"14,4176592825808";"46,0239355641799"
"Lukovica pri Brezovici";1309;"64F086DD-373D-4F31-8B36-3784F75EA758";"14,4052747390943";"46,0225178407592"
"Hrvatski trg";131;"D5827D08-BA26-468F-A1C2-214DE294F65A";"14,5168527242346";"46,0524970098127"
"Dragomer";1310;"C97500F7-39D8-4104-89A2-776517821D2E";"14,3875032650397";"46,0177364653059"
"Log pri Brez.Mole";1311;"A4ABE5BE-83DB-4FA9-8047-4E1D24B09D3F";"14,3724701551784";"46,0091613009031"
"Log pri Brez.vas";1312;"597DCF58-9534-4ACE-8E3E-0AF6741B405E";"14,3536384883145";"46,0056690114709"
"Lesno Brdo";1313;"354E3434-D561-4BFD-8782-F9160F2FE9B9";"14,3404213877869";"45,9998081615672"
"Drenov Grič";1314;"A27FA651-CF63-4208-B4B0-197E0FF81E12";"14,3294219809702";"45,9944041625227"
"Sinja Gorica";1315;"B2180F5C-8491-4DD7-9AF7-82E8A58B3499";"14,3145259517091";"45,983271265479"
"Sinja Gorica Avt.";1316;"2419A473-BB5C-43BA-A925-F19705BB8106";"14,3078099463963";"45,977395830336"
"Vrhnika vrt.";1317;"4D01EC8C-61F2-4AF5-ADE5-053519B54707";"14,3038473838452";"45,973826694708"
"Vrhnika";1318;"3C3668BF-AFA5-4503-9856-EBA7C744B210";"14,2980457358241";"45,9657112722413"
"Vrhnika samop.";1319;"45B811CD-DE7D-42A6-83B6-9B35F12DC606";"14,2942703388542";"45,9627592936524"
"Hrvatski trg";132;"AE5047FB-10B7-4092-BCBA-2C46E1F36A59";"14,5181636301602";"46,0523173690406"
"Vrhnika Voljčeva";1320;"F09DF479-2169-4AB9-8794-8D55E18D871C";"14,2909404753834";"45,962846710908"
"Plešivica/Logu spomenik";1321;"9766AD8D-FD6C-4BE9-A34F-E69F002C04B4";"14,3802571316902";"46,0027387824018"
"Plešivica/Logu grad";1322;"B0D63C57-ED2E-4B5F-915C-75940ED3CF02";"14,3855141489791";"46,000211719457"
"Bevke";1323;"E01B893F-E655-4804-B005-8AD460482C0E";"14,3537169029642";"45,9811190474222"
"Bl.Brezovica";1324;"21B7B51B-0639-4288-A4F3-6762205F889F";"14,3362575948633";"45,9732811683255"
"Vrhnika Jazon";1325;"9677DD35-E4F8-408C-8593-E30C70FDC32E";"14,2980251312256";"45,9670715332031"
"St.Vrhnika K";1326;"789498E9-96FF-4E45-901C-D57D683F4320";"14,2915338781945";"45,9740166627708"
"Ligojna K";1327;"CCCADDB6-B83C-4EFE-AC9E-3F51682308D4";"14,2877100281549";"45,9847603155446"
"V.Ligojna";1328;"84DE2737-0404-4699-8111-3AD8979AD542";"14,2972423693584";"45,9941078757871"
"Podlipa Stope";1329;"6FC49EA0-3FB5-4BB0-B197-FB0CA15E564E";"14,2689533319725";"45,987569462051"
